0,OUI,VEUX-TU VENIR AVEC MOI DANS LA JUNGLE,*,Suis-moi jeune humain! Bienvenue dans mon monde. Voici mon album photos! Veux-tu que je te montre des photos des animaux de la jungle?,jungle.aiml
0,NON,VEUX-TU VENIR AVEC MOI DANS LA JUNGLE,*,<random>#Newline				<li>Je suis un solitaire et rusé.Je use de la persuation et de mon talent d'hypnotise pour tenter d'arriver à mes fins.Je n'ai pas peur de qui que ce soit à part Shere Khan. Quel reponse donneras tu?</li>#Newline				<li>Je suis très attaché à Mowgli#Comma je le défend contre tout type de situation. C'est grâce moi que le petit homme a survécu#Comma car je suis celui qui a pris pitié de lui et je l'ai mis en sécurité chez les loups. Quel serait la reponse?</li>#Newline				<li>Je connaît bien mal les dangers de la jungle.Et je suis têtu. Qui est-ce?</li>#Newline				<li>J'ai un bon vivant qui prend la vie comme elle me vient#Comma à la légère.Je suis un costaud au grand coeur#Comma il s'avère que je suis tendre et compréhensif et surtout#Commafidèle à l'amitié que je porte. Comment m'appelle t-on?</li>#Newline				<li>Je suis la compagne du Colonel Hathi.Je suis une maman attentionnée. As-tu trouve?</li>#Newline				<li>Je suis une amie proche de Mowgli. C'est?</li>#Newline				<li>Je suis est un orang-outang aspirant à être humain.Je veux découvrir le secret de l'homme#Comma tout particulièrement la recette qui me permettrait de créer le feu. La reponse est?</li>#Newline				<li>Je suis réputé pour ma fermeté et mon sens de la discipline#Comma il s'avère que je suis intolérant et déterminé à préserver mon honneur et mon rang. Je suis également papa. Donc?</li>#Newline				<li>Je suis un jeune petit éléphanteau qui désire un jour devenir colonel comme mon papa. Je suis?</li>#Newline				<li>Je suis le père adoptif de Mowgli. Ce personnage est?</li>#Newline			</random>,jungle.aiml
0,NON *,VEUX-TU VENIR AVEC MOI DANS LA JUNGLE,*,<random>#Newline				<li>Je suis un solitaire et rusé.Je use de la persuation et de mon talent d'hypnotise pour tenter d'arriver à mes fins.Je n'ai pas peur de qui que ce soit à part Shere Khan. Quel reponse donneras tu?</li>#Newline				<li>Je suis très attaché à Mowgli#Comma je le défend contre tout type de situation. C'est grâce moi que le petit homme a survécu#Comma car je suis celui qui a pris pitié de lui et je l'ai mis en sécurité chez les loups. Quel serait la reponse?</li>#Newline				<li>Je connaît bien mal les dangers de la jungle.Et je suis têtu. Qui est-ce?</li>#Newline				<li>J'ai un bon vivant qui prend la vie comme elle me vient#Comma à la légère.Je suis un costaud au grand coeur#Comma il s'avère que je suis tendre et compréhensif et surtout#Commafidèle à l'amitié que je porte. Comment m'appelle t-on?</li>#Newline				<li>Je suis la compagne du Colonel Hathi.Je suis une maman attentionnée. As-tu trouve?</li>#Newline				<li>Je suis une amie proche de Mowgli. C'est?</li>#Newline				<li>Je suis est un orang-outang aspirant à être humain.Je veux découvrir le secret de l'homme#Comma tout particulièrement la recette qui me permettrait de créer le feu. La reponse est?</li>#Newline				<li>Je suis réputé pour ma fermeté et mon sens de la discipline#Comma il s'avère que je suis intolérant et déterminé à préserver mon honneur et mon rang. Je suis également papa. Donc?</li>#Newline				<li>Je suis un jeune petit éléphanteau qui désire un jour devenir colonel comme mon papa. Je suis?</li>#Newline				<li>Je suis le père adoptif de Mowgli. Ce personnage est?</li>#Newline			</random>,jungle.aiml
0,YES,VEUX-TU QUE JE TE MONTRE DES PHOTOS DES ANIMAUX DE LA JUNGLE,*,<srai>BALOO</srai> Veux-tu que je continue,jungle.aiml
0,OUAIS,VEUX-TU QUE JE TE MONTRE DES PHOTOS DES ANIMAUX DE LA JUNGLE,*,<srai>BALOO</srai> Veux-tu que continue,jungle.aiml
0,OUI,VEUX-TU QUE JE TE MONTRE DES PHOTOS DES ANIMAUX DE LA JUNGLE,*,<srai>BALOO</srai> Veux-tu que je continue,jungle.aiml
0,OUI *,VEUX-TU VENIR AVEC MOI DANS LA JUNGLE,*,Suis-moi jeune humain! Bienvenue dans mon monde. Voici mon album photos! Veux-tu que je te montre des photos des animaux de la jungle?,jungle.aiml
0,YES *,VEUX-TU QUE JE TE MONTRE DES PHOTOS DES ANIMAUX DE LA JUNGLE,*,<srai>BALOO</srai> Veux-tu que je continue,jungle.aiml
0,OUAIS *,VEUX-TU QUE JE TE MONTRE DES PHOTOS DES ANIMAUX DE LA JUNGLE,*,<srai>BALOO</srai> Veux-tu que continue,jungle.aiml
0,OUI *,VEUX-TU QUE JE TE MONTRE DES PHOTOS DES ANIMAUX DE LA JUNGLE,*,<srai>BALOO</srai> Veux-tu que je continue,jungle.aiml
0,NON,VEUX-TU QUE JE TE MONTRE DES PHOTOS DES ANIMAUX DE LA JUNGLE,*,<random>#Newline			<li>Veux-tu que je te montre Shere Khan?</li>#Newline			<li>Veux-tu que je te montre Moi</li>#Newline			<li>Veux-tu que je te montre Bagheera</li>#Newline			<li>Veux-tu que je te montre Mowgli</li>#Newline			<li>Veux-tu que je te montre Junior</li>#Newline			<li>Veux-tu jouer au devinette avec moi</li>#Newline			<li>Veux-tu que je te montre Kaa</li>#Newline			<li>Veux-tu que je te montre Roi Louie</li>#Newline			<li>Veux-tu que je te montre Shanti</li>#Newline			<li>Veux-tu jouer au devinette avec moi</li>#Newline			<li>Veux-tu que je te montre Colonel Hathi</li>#Newline			<li>Veux-tu que je te montre Flunkey</li>#Newline			<li>Veux-tu que je te montre Rama</li>#Newline			<li>Veux-tu jouer au devinette avec moi</li>#Newline			<li>Veux-tu que je te montre Raksha</li>#Newline			<li>Veux-tu que je te montre Shere Khan</li>#Newline			<li>Veux-tu que je te montre les Singes</li>#Newline			<li>Veux-tu jouer au devinette avec moi</li>#Newline			<li>Veux-tu que je te montre Winifred</li>#Newline			<li>Veux-tu que je te montre les Vautours</li>#Newline			<li>Veux-tu que je te montre les Elephants</li>#Newline			<li>Veux-tu jouer au devinette avec moi</li>#Newline		</random>,jungle.aiml
0,NO,VEUX-TU QUE JE TE MONTRE DES PHOTOS DES ANIMAUX DE LA JUNGLE,*,<random>#Newline			<li>Veux-tu que je te montre Shere Khan?</li>#Newline			<li>Veux-tu que je te montre Moi</li>#Newline			<li>Veux-tu que je te montre Bagheera</li>#Newline			<li>Veux-tu que je te montre Mowgli</li>#Newline			<li>Veux-tu que je te montre Junior</li>#Newline			<li>Veux-tu que je te montre Kaa</li>#Newline			<li>Veux-tu que je te montre Roi Louie</li>#Newline			<li>Veux-tu que je te montre Shanti</li>#Newline			<li>Veux-tu que je te montre Colonel Hathi</li>#Newline			<li>Veux-tu que je te montre Flunkey</li>#Newline			<li>Veux-tu que je te montre Rama</li>#Newline			<li>Veux-tu que je te montre Raksha</li>#Newline			<li>Veux-tu que je te montre Shere Khan</li>#Newline			<li>Veux-tu que je te montre les Singes</li>#Newline			<li>Veux-tu que je te montre Winifred</li>#Newline			<li>Veux-tu que je te montre les Vautours</li>#Newline			<li>Veux-tu que je te montre les Elephants</li>#Newline		</random>,jungle.aiml
0,NON *,VEUX-TU QUE JE TE MONTRE DES PHOTOS DES ANIMAUX DE LA JUNGLE,*,<random>#Newline			<li>Veux-tu que je te montre Shere Khan?</li>#Newline			<li>Veux-tu que je te montre Moi</li>#Newline			<li>Veux-tu que je te montre Bagheera</li>#Newline			<li>Veux-tu que je te montre Mowgli</li>#Newline			<li>Veux-tu que je te montre Junior</li>#Newline			<li>Veux-tu jouer au devinette avec moi</li>#Newline			<li>Veux-tu que je te montre Kaa</li>#Newline			<li>Veux-tu que je te montre Roi Louie</li>#Newline			<li>Veux-tu que je te montre Shanti</li>#Newline			<li>Veux-tu jouer au devinette avec moi</li>#Newline			<li>Veux-tu que je te montre Colonel Hathi</li>#Newline			<li>Veux-tu que je te montre Flunkey</li>#Newline			<li>Veux-tu que je te montre Rama</li>#Newline			<li>Veux-tu jouer au devinette avec moi</li>#Newline			<li>Veux-tu que je te montre Raksha</li>#Newline			<li>Veux-tu que je te montre Shere Khan</li>#Newline			<li>Veux-tu que je te montre les Singes</li>#Newline			<li>Veux-tu jouer au devinette avec moi</li>#Newline			<li>Veux-tu que je te montre Winifred</li>#Newline			<li>Veux-tu que je te montre les Vautours</li>#Newline			<li>Veux-tu que je te montre les Elephants</li>#Newline			<li>Veux-tu jouer au devinette avec moi</li>#Newline		</random>,jungle.aiml
0,NO *,VEUX-TU QUE JE TE MONTRE DES PHOTOS DES ANIMAUX DE LA JUNGLE,*,<random>#Newline			<li>Veux-tu que je te montre Shere Khan?</li>#Newline			<li>Veux-tu que je te montre Moi</li>#Newline			<li>Veux-tu que je te montre Bagheera</li>#Newline			<li>Veux-tu que je te montre Mowgli</li>#Newline			<li>Veux-tu que je te montre Junior</li>#Newline			<li>Veux-tu que je te montre Kaa</li>#Newline			<li>Veux-tu que je te montre Roi Louie</li>#Newline			<li>Veux-tu que je te montre Shanti</li>#Newline			<li>Veux-tu que je te montre Colonel Hathi</li>#Newline			<li>Veux-tu que je te montre Flunkey</li>#Newline			<li>Veux-tu que je te montre Rama</li>#Newline			<li>Veux-tu que je te montre Raksha</li>#Newline			<li>Veux-tu que je te montre Shere Khan</li>#Newline			<li>Veux-tu que je te montre les Singes</li>#Newline			<li>Veux-tu que je te montre Winifred</li>#Newline			<li>Veux-tu que je te montre les Vautours</li>#Newline			<li>Veux-tu que je te montre les Elephants</li>#Newline		</random>,jungle.aiml
